132,01/25/2020,Hubei,Mainland China,1/25/20 17:00,761,40,32
178,01/26/2020,Hubei,Mainland China,1/26/20 16:00,1058,52,42
227,01/27/2020,Hubei,Mainland China,1/27/20 23:59,1423,76,45
280,01/28/2020,Hubei,Mainland China,1/28/20 23:00,3554,125,80
334,01/29/2020,Hubei,Mainland China,1/29/20 19:30,3554,125,88
390,01/30/2020,Hubei,Mainland China,1/30/20 16:00,4903,162,90
2676,02/28/2020,,Iran,2020-02-28T15:43:03,388,34,73
2899,03/01/2020,,Italy,2020-03-01T23:23:02,1694,34,83
3321,03/04/2020,,South Korea,2020-03-04T19:23:03,5621,35,41
3483,03/05/2020,,South Korea,2020-03-05T09:03:09,6088,35,41
4614,03/10/2020,,France,2020-03-10T18:53:02,1773,33,12
4615,03/10/2020,,Spain,2020-03-10T23:53:02,1695,35,32
4822,03/11/2020,France,France,2020-03-11T22:53:03,2281,48,12
5040,03/12/2020,France,France,2020-03-11T22:53:03,2281,48,12
5062,03/12/2020,Washington,US,2020-03-12T23:44:33,442,31,1
5335,03/13/2020,France,France,2020-03-11T20:00:00,3661,79,12
5474,03/13/2020,Washington,US,2020-03-11T20:00:00,568,37,1
5494,03/14/2020,France,France,2020-03-14T20:13:16,4469,91,12
5514,03/14/2020,Washington,US,2020-03-14T22:13:19,572,37,1
5745,03/15/2020,France,France,2020-03-15T18:20:18,4499,91,12
5764,03/15/2020,Washington,US,2020-03-15T02:13:21,643,40,1
6005,03/16/2020,France,France,2020-03-16T20:13:11,6633,148,12
6007,03/16/2020,United Kingdom,UK,2020-03-16T19:13:13,1543,55,20
6021,03/16/2020,Washington,US,2020-03-16T23:53:03,904,48,1
6279,03/17/2020,France,France,2020-03-17T19:13:08,7652,148,12
6281,03/17/2020,United Kingdom,UK,2020-03-17T15:13:09,1950,55,52
6283,03/17/2020,Netherlands,Netherlands,2020-03-17T15:13:11,1705,43,2
6291,03/17/2020,Washington,US,2020-03-17T23:33:03,1076,55,1
6556,03/18/2020,France,France,2020-03-18T18:33:02,9043,148,12
6559,03/18/2020,United Kingdom,UK,2020-03-18T14:53:05,2626,71,65
6561,03/18/2020,Netherlands,Netherlands,2020-03-18T13:13:15,2051,58,2
6571,03/18/2020,Washington,US,2020-03-18T14:13:56,1014,55,0
6842,03/19/2020,France,France,2020-03-19T20:43:02,10871,243,12
6844,03/19/2020,New York,US,2020-03-19T23:43:04,5365,34,0
6845,03/19/2020,,Switzerland,2020-03-19T21:13:15,4075,41,15
6846,03/19/2020,United Kingdom,UK,2020-03-19T17:13:27,2689,137,65
6847,03/19/2020,Netherlands,Netherlands,2020-03-19T14:53:06,2460,76,2
6853,03/19/2020,Washington,US,2020-03-19T23:43:04,1376,74,0
7136,03/20/2020,France,France,2020-03-20T22:43:03,12612,450,12
7138,03/20/2020,New York,US,2020-03-20T22:14:43,8310,42,0
7139,03/20/2020,,Switzerland,2020-03-20T18:13:09,5294,54,15
7140,03/20/2020,United Kingdom,UK,2020-03-20T20:13:18,3983,177,65
7141,03/20/2020,Netherlands,Netherlands,2020-03-20T18:13:12,2994,106,2
7143,03/20/2020,,Belgium,2020-03-20T14:43:04,2257,37,1
7146,03/20/2020,Washington,US,2020-03-20T23:43:03,1524,83,0
7187,03/20/2020,,Indonesia,2020-03-20T14:43:04,369,32,15
7437,03/21/2020,France,France,2020-03-21T20:43:02,14282,562,12
7438,03/21/2020,New York,US,2020-03-21T22:43:04,11710,60,0
7440,03/21/2020,,Switzerland,2020-03-21T20:43:02,6575,75,15
7441,03/21/2020,United Kingdom,UK,2020-03-21T20:43:03,5018,233,65
7442,03/21/2020,Netherlands,Netherlands,2020-03-21T14:43:04,3631,136,2
7446,03/21/2020,Washington,US,2020-03-21T22:43:04,1793,94,0
7488,03/21/2020,,Indonesia,2020-03-21T11:43:06,450,38,15
7807,03/22/2020,,Indonesia,3/8/20 5:31,514,48,29
7843,03/22/2020,,Netherlands,3/8/20 5:31,4204,179,2
7892,03/22/2020,,UK,3/8/20 5:31,5683,281,93
7986,03/22/2020,New York,US,3/8/20 5:31,15800,117,0
8032,03/22/2020,Washington,US,3/8/20 5:31,1997,97,0
8062,03/23/2020,,Brazil,2020-03-23 23:23:20,1924,34,2
8110,03/23/2020,,Indonesia,2020-03-23 23:23:20,579,49,30
8146,03/23/2020,,Netherlands,2020-03-23 23:23:20,4749,213,2
8159,03/23/2020,,Philippines,2020-03-23 23:23:20,462,33,18
8194,03/23/2020,,Turkey,2020-03-23 23:23:20,1529,37,0
8217,03/23/2020,California,US,2020-03-23 23:23:20,2108,39,0
8265,03/23/2020,Louisiana,US,2020-03-23 23:23:20,1172,35,0
8287,03/23/2020,New York,US,2020-03-23 23:23:20,20884,158,0
8332,03/23/2020,Washington,US,2020-03-23 23:23:20,2221,109,0
8361,03/24/2020,,Brazil,2020-03-24 23:41:50,2247,46,2
8379,03/24/2020,,Denmark,2020-03-24 23:41:50,1591,32,1
8410,03/24/2020,,Indonesia,2020-03-24 23:41:50,686,55,30
8448,03/24/2020,,Netherlands,2020-03-24 23:41:50,5560,276,2
8461,03/24/2020,,Philippines,2020-03-24 23:41:50,552,35,20
8463,03/24/2020,,Portugal,2020-03-24 23:41:50,2362,33,22
8486,03/24/2020,,Sweden,2020-03-24 23:41:50,2286,36,16
8496,03/24/2020,,Turkey,2020-03-24 23:41:50,1872,44,0
8519,03/24/2020,California,US,2020-03-24 23:41:50,2538,50,0
8536,03/24/2020,Georgia,US,2020-03-24 23:41:50,1026,32,0
8566,03/24/2020,Louisiana,US,2020-03-24 23:41:50,1388,46,0
8585,03/24/2020,New Jersey,US,2020-03-24 23:41:50,3675,44,0
8588,03/24/2020,New York,US,2020-03-24 23:41:50,25681,210,0
8635,03/24/2020,Washington,US,2020-03-24 23:41:50,2328,116,0
8664,03/25/2020,,Brazil,2020-03-25 23:37:49,2554,59,2
8682,03/25/2020,,Denmark,2020-03-25 23:37:49,1724,34,1
8715,03/25/2020,,Indonesia,2020-03-25 23:37:49,790,58,31
8754,03/25/2020,,Netherlands,2020-03-25 23:37:49,6412,356,3
8767,03/25/2020,,Philippines,2020-03-25 23:37:49,636,38,26
8769,03/25/2020,,Portugal,2020-03-25 23:37:49,2995,43,22
8793,03/25/2020,,Sweden,2020-03-25 23:37:49,2526,62,16
8803,03/25/2020,,Turkey,2020-03-25 23:37:49,2433,59,26
8826,03/25/2020,California,US,2020-03-25 23:37:49,2998,65,0
8843,03/25/2020,Georgia,US,2020-03-25 23:37:49,1247,40,0
8873,03/25/2020,Louisiana,US,2020-03-25 23:37:49,1795,65,0
8881,03/25/2020,Michigan,US,2020-03-25 23:37:49,2296,43,0
8892,03/25/2020,New Jersey,US,2020-03-25 23:37:49,4402,62,0
8895,03/25/2020,New York,US,2020-03-25 23:37:49,30841,285,0
8942,03/25/2020,Washington,US,2020-03-25 23:37:49,2591,133,0
8971,03/26/2020,,Brazil,2020-03-26 23:53:24,2985,77,6
8989,03/26/2020,,Denmark,2020-03-26 23:53:24,1877,41,1
8994,03/26/2020,,Ecuador,2020-03-26 23:53:24,1403,34,3
9022,03/26/2020,,Indonesia,2020-03-26 23:53:24,893,78,35
9062,03/26/2020,,Netherlands,2020-03-26 23:53:24,7431,434,3
9075,03/26/2020,,Philippines,2020-03-26 23:53:24,707,45,28
9077,03/26/2020,,Portugal,2020-03-26 23:53:24,3544,60,43
9101,03/26/2020,,Sweden,2020-03-26 23:53:24,2840,77,16
9111,03/26/2020,,Turkey,2020-03-26 23:53:24,3629,75,26
9135,03/26/2020,California,US,2020-03-26 23:53:24,3899,81,0
9152,03/26/2020,Georgia,US,2020-03-26 23:53:24,1525,48,0
9182,03/26/2020,Louisiana,US,2020-03-26 23:53:24,2304,83,0
9190,03/26/2020,Michigan,US,2020-03-26 23:53:24,2845,61,0
9201,03/26/2020,New Jersey,US,2020-03-26 23:53:24,6876,81,0
9204,03/26/2020,New York,US,2020-03-26 23:53:24,37877,385,0
9214,03/26/2020,Ohio,US,2020-03-26 23:53:24,868,32,0
9252,03/26/2020,Washington,US,2020-03-26 23:53:24,3207,150,0
9282,03/27/2020,,Brazil,2020-03-27 23:27:48,3417,92,6
9301,03/27/2020,,Denmark,2020-03-27 23:27:48,2046,52,1
9306,03/27/2020,,Ecuador,2020-03-27 23:27:48,1595,36,3
9334,03/27/2020,,Indonesia,2020-03-27 23:27:48,1046,87,46
9374,03/27/2020,,Netherlands,2020-03-27 23:27:48,8603,546,3
9387,03/27/2020,,Philippines,2020-03-27 23:27:48,803,54,31
9389,03/27/2020,,Portugal,2020-03-27 23:27:48,4268,76,43
9413,03/27/2020,,Sweden,2020-03-27 23:27:48,3069,105,16
9423,03/27/2020,,Turkey,2020-03-27 23:27:48,5698,92,42
9447,03/27/2020,California,US,2020-03-27 23:27:48,4657,94,0
9459,03/27/2020,Florida,US,2020-03-27 23:27:48,2900,35,0
9464,03/27/2020,Georgia,US,2020-03-27 23:27:48,2000,64,0
9483,03/27/2020,Illinois,US,2020-03-27 23:27:48,3024,34,0
9494,03/27/2020,Louisiana,US,2020-03-27 23:27:48,2744,119,0
9500,03/27/2020,Massachusetts,US,2020-03-27 23:27:48,3240,35,0
9502,03/27/2020,Michigan,US,2020-03-27 23:27:48,3634,92,0
9513,03/27/2020,New Jersey,US,2020-03-27 23:27:48,8825,108,0
9516,03/27/2020,New York,US,2020-03-27 23:27:48,44876,527,0
9526,03/27/2020,Ohio,US,2020-03-27 23:27:48,1137,40,0
9564,03/27/2020,Washington,US,2020-03-27 23:27:48,3477,157,0
9594,03/28/2020,,Brazil,3/8/20 5:31,3904,111,6
9613,03/28/2020,,Denmark,3/8/20 5:31,2201,65,1
9618,03/28/2020,,Ecuador,3/8/20 5:31,1823,48,3
9634,03/28/2020,,Greece,3/8/20 5:31,1061,32,52
9646,03/28/2020,,Indonesia,3/8/20 5:31,1155,102,59
9649,03/28/2020,,Ireland,3/8/20 5:31,2415,36,5
9687,03/28/2020,,Netherlands,3/8/20 5:31,9762,639,3
9700,03/28/2020,,Philippines,3/8/20 5:31,1075,68,35
9702,03/28/2020,,Portugal,3/8/20 5:31,5170,100,43
9726,03/28/2020,,Sweden,3/8/20 5:31,3447,105,16
9736,03/28/2020,,Turkey,3/8/20 5:31,7402,108,70
9762,03/28/2020,California,US,3/8/20 5:31,5095,110,0
9766,03/28/2020,Colorado,US,3/8/20 5:31,1740,31,0
9767,03/28/2020,Connecticut,US,3/8/20 5:31,1524,33,0
9774,03/28/2020,Florida,US,3/8/20 5:31,3763,54,0
9779,03/28/2020,Georgia,US,3/8/20 5:31,2366,69,0
9798,03/28/2020,Illinois,US,3/8/20 5:31,3491,47,0
9799,03/28/2020,Indiana,US,3/8/20 5:31,1233,31,0
9809,03/28/2020,Louisiana,US,3/8/20 5:31,3315,137,0
9815,03/28/2020,Massachusetts,US,3/8/20 5:31,4257,44,0
9817,03/28/2020,Michigan,US,3/8/20 5:31,4650,111,0
9828,03/28/2020,New Jersey,US,3/8/20 5:31,11124,140,0
9831,03/28/2020,New York,US,3/8/20 5:31,52410,728,0
9841,03/28/2020,Ohio,US,3/8/20 5:31,1406,51,0
9845,03/28/2020,Pennsylvania,US,3/8/20 5:31,2845,34,0
9849,03/28/2020,Quebec,Canada,3/8/20 5:31,2498,43,0
9880,03/28/2020,Washington,US,3/8/20 5:31,4030,188,0
9891,03/29/2020,,Algeria,3/8/20 5:31,511,31,31
9910,03/29/2020,,Brazil,3/8/20 5:31,4256,136,6
9929,03/29/2020,,Denmark,3/8/20 5:31,2395,72,1
9933,03/29/2020,,Dominican Republic,3/8/20 5:31,859,39,3
9934,03/29/2020,,Ecuador,3/8/20 5:31,1924,58,3
9950,03/29/2020,,Greece,3/8/20 5:31,1156,38,52
9962,03/29/2020,,Indonesia,3/8/20 5:31,1285,114,64
9965,03/29/2020,,Ireland,3/8/20 5:31,2615,46,5
10016,03/29/2020,,Philippines,3/8/20 5:31,1418,71,42
10018,03/29/2020,,Portugal,3/8/20 5:31,5962,119,43
10042,03/29/2020,,Sweden,3/8/20 5:31,3700,110,16
10078,03/29/2020,California,US,3/8/20 5:31,5852,124,0
10082,03/29/2020,Colorado,US,3/8/20 5:31,2307,47,0
10083,03/29/2020,Connecticut,US,3/8/20 5:31,1993,34,0
10090,03/29/2020,Florida,US,3/8/20 5:31,4246,56,0
10095,03/29/2020,Georgia,US,3/8/20 5:31,2651,80,0
10114,03/29/2020,Illinois,US,3/8/20 5:31,4596,66,0
10115,03/29/2020,Indiana,US,3/8/20 5:31,1513,32,0
10125,03/29/2020,Louisiana,US,3/8/20 5:31,3540,151,0
10131,03/29/2020,Massachusetts,US,3/8/20 5:31,4955,48,0
10133,03/29/2020,Michigan,US,3/8/20 5:31,5488,132,0
10144,03/29/2020,New Jersey,US,3/8/20 5:31,13386,161,0
10147,03/29/2020,New York,US,3/8/20 5:31,59648,965,0
10157,03/29/2020,Ohio,US,3/8/20 5:31,1653,70,0
10161,03/29/2020,Pennsylvania,US,3/8/20 5:31,3432,41,0
10165,03/29/2020,Quebec,Canada,3/8/20 5:31,2840,54,0
10186,03/29/2020,Texas,US,3/8/20 5:31,2792,38,0
10196,03/29/2020,Washington,US,3/8/20 5:31,4465,198,0
10207,03/30/2020,,Algeria,3/8/20 5:31,584,35,37
10246,03/30/2020,,Denmark,3/8/20 5:31,2577,77,1
10250,03/30/2020,,Dominican Republic,3/8/20 5:31,901,42,4
10251,03/30/2020,,Ecuador,3/8/20 5:31,1962,60,3
10267,03/30/2020,,Greece,3/8/20 5:31,1212,43,52
10279,03/30/2020,,Indonesia,3/8/20 5:31,1414,122,75
10282,03/30/2020,,Ireland,3/8/20 5:31,2910,54,5
10316,03/30/2020,,Morocco,3/8/20 5:31,556,33,15
10326,03/30/2020,,Norway,3/8/20 5:31,4445,32,12
10333,03/30/2020,,Philippines,3/8/20 5:31,1546,78,42
10334,03/30/2020,,Poland,3/8/20 5:31,2055,31,7
10335,03/30/2020,,Portugal,3/8/20 5:31,6408,140,43
10359,03/30/2020,,Sweden,3/8/20 5:31,4028,146,16
10395,03/30/2020,California,US,3/8/20 5:31,7138,146,0
10399,03/30/2020,Colorado,US,3/8/20 5:31,2311,47,0
10400,03/30/2020,Connecticut,US,3/8/20 5:31,2571,36,0
10407,03/30/2020,Florida,US,3/8/20 5:31,5473,63,0
10412,03/30/2020,Georgia,US,3/8/20 5:31,2808,87,0
10431,03/30/2020,Illinois,US,3/8/20 5:31,5056,73,0
10432,03/30/2020,Indiana,US,3/8/20 5:31,1786,35,0
10442,03/30/2020,Louisiana,US,3/8/20 5:31,4025,185,0
10448,03/30/2020,Massachusetts,US,3/8/20 5:31,5752,56,0
10450,03/30/2020,Michigan,US,3/8/20 5:31,6498,184,0
10461,03/30/2020,New Jersey,US,3/8/20 5:31,16636,198,0
10464,03/30/2020,New York,US,3/8/20 5:31,66663,1218,0
10474,03/30/2020,Ohio,US,3/8/20 5:31,1933,83,0
10476,03/30/2020,Ontario,Canada,3/8/20 5:31,1706,31,0
10478,03/30/2020,Pennsylvania,US,3/8/20 5:31,4155,50,0
10482,03/30/2020,Quebec,Canada,3/8/20 5:31,3430,67,0
10503,03/30/2020,Texas,US,3/8/20 5:31,3173,46,0
10513,03/30/2020,Washington,US,3/8/20 5:31,4923,205,0
10524,03/31/2020,,Algeria,2020-03-31 23:49:27,716,44,46
10563,03/31/2020,,Czech Republic,2020-03-31 23:49:27,3308,31,45
10564,03/31/2020,,Denmark,2020-03-31 23:49:27,2860,90,1
10568,03/31/2020,,Dominican Republic,2020-03-31 23:49:27,1109,51,5
10569,03/31/2020,,Ecuador,2020-03-31 23:49:27,2240,75,54
10585,03/31/2020,,Greece,2020-03-31 23:49:27,1314,49,52
10597,03/31/2020,,Indonesia,2020-03-31 23:49:27,1528,136,81
10600,03/31/2020,,Ireland,2020-03-31 23:49:27,3235,71,5
10634,03/31/2020,,Morocco,2020-03-31 23:49:27,617,36,24
10644,03/31/2020,,Norway,2020-03-31 23:49:27,4641,39,13
10651,03/31/2020,,Philippines,2020-03-31 23:49:27,2084,88,49
10652,03/31/2020,,Poland,2020-03-31 23:49:27,2311,33,7
10653,03/31/2020,,Portugal,2020-03-31 23:49:27,7443,160,43
10678,03/31/2020,,Sweden,2020-03-31 23:49:27,4435,180,16
10713,03/31/2020,California,US,2020-03-31 23:49:27,8210,173,0
10717,03/31/2020,Colorado,US,2020-03-31 23:49:27,2966,69,0
10718,03/31/2020,Connecticut,US,2020-03-31 23:49:27,3128,69,0
10725,03/31/2020,Florida,US,2020-03-31 23:49:27,6741,85,0
10730,03/31/2020,Georgia,US,2020-03-31 23:49:27,3929,111,0
10749,03/31/2020,Illinois,US,2020-03-31 23:49:27,5994,99,0
10750,03/31/2020,Indiana,US,2020-03-31 23:49:27,2158,49,0
10760,03/31/2020,Louisiana,US,2020-03-31 23:49:27,5237,239,0
10766,03/31/2020,Massachusetts,US,2020-03-31 23:49:27,6620,89,0
10768,03/31/2020,Michigan,US,2020-03-31 23:49:27,7615,259,0
10779,03/31/2020,New Jersey,US,2020-03-31 23:49:27,18696,267,0
10782,03/31/2020,New York,US,2020-03-31 23:49:27,75833,1550,0
10792,03/31/2020,Ohio,US,2020-03-31 23:49:27,2199,91,0
10794,03/31/2020,Ontario,Canada,2020-03-31 23:49:27,1966,33,0
10796,03/31/2020,Pennsylvania,US,2020-03-31 23:49:27,4963,63,0
10800,03/31/2020,Quebec,Canada,2020-03-31 23:49:27,4162,82,0
10821,03/31/2020,Texas,US,2020-03-31 23:49:27,3809,56,0
10831,03/31/2020,Washington,US,2020-03-31 23:49:27,5432,225,0
10842,04/01/2020,,Algeria,2020-04-01 22:04:58,847,58,61
10881,04/01/2020,,Czech Republic,2020-04-01 22:04:58,3508,39,61
10886,04/01/2020,,Dominican Republic,2020-04-01 22:04:58,1284,57,9
10887,04/01/2020,,Ecuador,2020-04-01 22:04:58,2748,93,58
10903,04/01/2020,,Greece,2020-04-01 22:04:58,1415,50,52
10918,04/01/2020,,Ireland,2020-04-01 22:04:58,3447,85,5
10952,04/01/2020,,Morocco,2020-04-01 22:04:58,654,39,29
10962,04/01/2020,,Norway,2020-04-01 22:04:58,4863,44,13
10969,04/01/2020,,Philippines,2020-04-01 22:04:58,2311,96,50
10970,04/01/2020,,Poland,2020-04-01 22:04:58,2554,43,47
10971,04/01/2020,,Portugal,2020-04-01 22:04:58,8251,187,43
11031,04/01/2020,California,US,2020-04-01 22:04:58,9420,198,0
11035,04/01/2020,Colorado,US,2020-04-01 22:04:58,2982,69,0
11036,04/01/2020,Connecticut,US,2020-04-01 22:04:58,3557,85,0
11043,04/01/2020,Florida,US,2020-04-01 22:04:58,6956,87,0
11048,04/01/2020,Georgia,US,2020-04-01 22:04:58,4638,139,0
11067,04/01/2020,Illinois,US,2020-04-01 22:04:58,6980,141,0
11068,04/01/2020,Indiana,US,2020-04-01 22:04:58,2564,65,0
11078,04/01/2020,Louisiana,US,2020-04-01 22:04:58,6424,273,0
11083,04/01/2020,Maryland,US,2020-04-01 22:04:58,1986,31,0
11084,04/01/2020,Massachusetts,US,2020-04-01 22:04:58,7738,122,0
11086,04/01/2020,Michigan,US,2020-04-01 22:04:58,9315,335,0
11093,04/01/2020,Nevada,US,2020-04-01 22:04:58,1279,31,0
11097,04/01/2020,New Jersey,US,2020-04-01 22:04:58,22255,355,0
11100,04/01/2020,New York,US,2020-04-01 22:04:58,83948,1941,0
11110,04/01/2020,Ohio,US,2020-04-01 22:04:58,2547,108,0
11112,04/01/2020,Ontario,Canada,2020-04-01 22:04:58,2392,37,0
11114,04/01/2020,Pennsylvania,US,2020-04-01 22:04:58,6009,74,0
11118,04/01/2020,Quebec,Canada,2020-04-01 22:04:58,4611,99,0
11139,04/01/2020,Texas,US,2020-04-01 22:04:58,4309,80,0
11148,04/01/2020,Virginia,US,2020-04-01 22:04:58,1483,34,0
11149,04/01/2020,Washington,US,2020-04-01 22:04:58,5608,310,0
11160,04/02/2020,,Algeria,4/2/20 8:53,986,86,61
11199,04/02/2020,,Czech Republic,4/2/20 8:53,3858,44,67
11204,04/02/2020,,Dominican Republic,4/2/20 8:53,1380,60,16
11205,04/02/2020,,Ecuador,4/2/20 8:53,3163,120,65
11221,04/02/2020,,Greece,4/2/20 8:53,1544,53,61
11236,04/02/2020,,Ireland,4/2/20 8:53,3849,98,5
11266,04/02/2020,,Mexico,4/2/20 8:53,1378,37,35
11271,04/02/2020,,Morocco,4/2/20 8:53,708,44,31
11281,04/02/2020,,Norway,4/2/20 8:53,5147,50,32
11284,04/02/2020,,Panama,4/2/20 8:53,1317,32,9
11288,04/02/2020,,Philippines,4/2/20 8:53,2633,107,51
11289,04/02/2020,,Poland,4/2/20 8:53,2946,57,56
11290,04/02/2020,,Portugal,4/2/20 8:53,9034,209,68
11302,04/02/2020,,Serbia,4/2/20 8:53,1171,31,0
11337,04/02/2020,Alabama,US,4/2/20 8:53,1371,32,0
11342,04/02/2020,Arizona,US,4/2/20 8:53,1715,32,0
11349,04/02/2020,British Columbia,Canada,4/2/20 8:53,1121,31,0
11351,04/02/2020,California,US,4/2/20 8:53,10792,237,0
11355,04/02/2020,Colorado,US,4/2/20 8:53,3342,80,0
11356,04/02/2020,Connecticut,US,4/2/20 8:53,3824,112,0
11363,04/02/2020,Florida,US,4/2/20 8:53,9008,164,0
11368,04/02/2020,Georgia,US,4/2/20 8:53,5348,163,0
11387,04/02/2020,Illinois,US,4/2/20 8:53,7695,163,0
11388,04/02/2020,Indiana,US,4/2/20 8:53,3038,78,0
11396,04/02/2020,Kentucky,US,4/2/20 8:53,770,31,0
11398,04/02/2020,Louisiana,US,4/2/20 8:53,9149,310,0
11403,04/02/2020,Maryland,US,4/2/20 8:53,2331,36,0
11404,04/02/2020,Massachusetts,US,4/2/20 8:53,8966,154,0
11406,04/02/2020,Michigan,US,4/2/20 8:53,10791,417,0
11413,04/02/2020,Nevada,US,4/2/20 8:53,1463,38,0
11417,04/02/2020,New Jersey,US,4/2/20 8:53,25590,537,0
11420,04/02/2020,New York,US,4/2/20 8:53,92506,2373,0
11430,04/02/2020,Ohio,US,4/2/20 8:53,2901,126,0
11431,04/02/2020,Oklahoma,US,4/2/20 8:53,881,34,0
11432,04/02/2020,Ontario,Canada,4/2/20 8:53,2793,53,0
11434,04/02/2020,Pennsylvania,US,4/2/20 8:53,7268,90,0
11438,04/02/2020,Quebec,Canada,4/2/20 8:53,5518,121,0
11454,04/02/2020,South Carolina,US,4/2/20 8:53,1554,31,0
11458,04/02/2020,Tennessee,US,4/2/20 8:53,3013,36,0
11459,04/02/2020,Texas,US,4/2/20 8:53,4984,89,0
11468,04/02/2020,Virginia,US,4/2/20 8:53,1706,41,0
11469,04/02/2020,Washington,US,4/2/20 8:53,6389,340,0
11472,04/02/2020,Wisconsin,US,4/2/20 8:53,1748,38,0
11480,04/03/2020,,Algeria,2020-04-03 22:52:45,1171,105,62
11519,04/03/2020,,Czech Republic,2020-04-03 22:52:45,4091,53,72
11524,04/03/2020,,Dominican Republic,2020-04-03 22:52:45,1488,68,16
11525,04/03/2020,,Ecuador,2020-04-03 22:52:45,3368,145,65
11541,04/03/2020,,Greece,2020-04-03 22:52:45,1613,63,78
11556,04/03/2020,,Ireland,2020-04-03 22:52:45,4273,120,5
11591,04/03/2020,,Morocco,2020-04-03 22:52:45,791,48,57
11601,04/03/2020,,Norway,2020-04-03 22:52:45,5370,59,32
11604,04/03/2020,,Panama,2020-04-03 22:52:45,1475,37,10
11608,04/03/2020,,Philippines,2020-04-03 22:52:45,3018,136,52
11609,04/03/2020,,Poland,2020-04-03 22:52:45,3383,71,56
11610,04/03/2020,,Portugal,2020-04-03 22:52:45,9886,246,68
11622,04/03/2020,,Serbia,2020-04-03 22:52:45,1476,39,0
11657,04/03/2020,Alabama,US,2020-04-03 22:52:45,1606,38,0
11662,04/03/2020,Arizona,US,2020-04-03 22:52:45,1937,41,0
11669,04/03/2020,British Columbia,Canada,2020-04-03 22:52:45,1174,31,0
11671,04/03/2020,California,US,2020-04-03 22:52:45,12032,265,0
11675,04/03/2020,Colorado,US,2020-04-03 22:52:45,3742,97,0
11676,04/03/2020,Connecticut,US,2020-04-03 22:52:45,4914,131,0
11683,04/03/2020,Florida,US,2020-04-03 22:52:45,10268,170,0
11688,04/03/2020,Georgia,US,2020-04-03 22:52:45,5831,184,0
11707,04/03/2020,Illinois,US,2020-04-03 22:52:45,8904,210,0
11708,04/03/2020,Indiana,US,2020-04-03 22:52:45,3437,102,0
11716,04/03/2020,Kentucky,US,2020-04-03 22:52:45,770,34,0
11718,04/03/2020,Louisiana,US,2020-04-03 22:52:45,10297,370,0
11723,04/03/2020,Maryland,US,2020-04-03 22:52:45,2758,43,0
11724,04/03/2020,Massachusetts,US,2020-04-03 22:52:45,10402,192,0
11726,04/03/2020,Michigan,US,2020-04-03 22:52:45,12744,479,0
11733,04/03/2020,Nevada,US,2020-04-03 22:52:45,1514,43,0
11737,04/03/2020,New Jersey,US,2020-04-03 22:52:45,29895,646,0
11740,04/03/2020,New York,US,2020-04-03 22:52:45,102987,2935,0
11750,04/03/2020,Ohio,US,2020-04-03 22:52:45,3312,148,0
11751,04/03/2020,Oklahoma,US,2020-04-03 22:52:45,990,38,0
11752,04/03/2020,Ontario,Canada,2020-04-03 22:52:45,3255,67,0
11754,04/03/2020,Pennsylvania,US,2020-04-03 22:52:45,8570,102,0
11758,04/03/2020,Quebec,Canada,2020-04-03 22:52:45,6101,159,0
11774,04/03/2020,South Carolina,US,2020-04-03 22:52:45,1700,34,0
11778,04/03/2020,Tennessee,US,2020-04-03 22:52:45,3067,41,0
11779,04/03/2020,Texas,US,2020-04-03 22:52:45,5755,116,0
11788,04/03/2020,Virginia,US,2020-04-03 22:52:45,2012,46,0
11789,04/03/2020,Washington,US,2020-04-03 22:52:45,6846,369,0
11792,04/03/2020,Wisconsin,US,2020-04-03 22:52:45,2012,51,0
11800,04/04/2020,,Algeria,4/4/20 9:38,1251,130,90
11832,04/04/2020,,Colombia,4/4/20 9:38,1406,32,85
11839,04/04/2020,,Czech Republic,4/4/20 9:38,4472,59,78
11844,04/04/2020,,Dominican Republic,4/4/20 9:38,1488,68,16
11861,04/04/2020,,Greece,4/4/20 9:38,1673,68,78
11870,04/04/2020,,Hungary,4/4/20 9:38,678,32,58
11876,04/04/2020,,Ireland,4/4/20 9:38,4604,137,25
11911,04/04/2020,,Morocco,4/4/20 9:38,919,59,66
11921,04/04/2020,,Norway,4/4/20 9:38,5550,62,32
11924,04/04/2020,,Panama,4/4/20 9:38,1673,41,13
11928,04/04/2020,,Philippines,4/4/20 9:38,3094,144,57
11930,04/04/2020,,Portugal,4/4/20 9:38,10524,266,75
11939,04/04/2020,,San Marino,4/4/20 9:38,259,32,27
11942,04/04/2020,,Serbia,4/4/20 9:38,1624,44,0
11968,04/04/2020,,Ukraine,4/4/20 9:38,1225,32,25
11977,04/04/2020,Alabama,US,4/4/20 9:38,1726,44,0
11982,04/04/2020,Arizona,US,4/4/20 9:38,2187,52,0
11989,04/04/2020,British Columbia,Canada,4/4/20 9:38,1203,38,0
11991,04/04/2020,California,US,4/4/20 9:38,12839,287,0
11995,04/04/2020,Colorado,US,4/4/20 9:38,4188,111,0
11996,04/04/2020,Connecticut,US,4/4/20 9:38,5276,165,0
12004,04/04/2020,Florida,US,4/4/20 9:38,11537,195,0
12009,04/04/2020,Georgia,US,4/4/20 9:38,6160,201,0
12028,04/04/2020,Illinois,US,4/4/20 9:38,10357,244,0
12029,04/04/2020,Indiana,US,4/4/20 9:38,3953,116,0
12037,04/04/2020,Kentucky,US,4/4/20 9:38,917,40,0
12039,04/04/2020,Louisiana,US,4/4/20 9:38,12496,409,0
